index,score_scale,score_binary,full_text
2202,0.0,"[[2, -2]]","Artigo publicado no New York Times  aponta que, ao agir de forma partidária, Moro colocou a democracia à beira do abismo. Afirma que Lula foi condenado por evidências que jamais seriam levadas a sério num sistema judicial independente, como o dos EUA. 
https://t.co/294AxBE7Un"
2203,0.0,"[[1, -1]]","Flávio Rocha, dono da Riachuelo, lança manifesto pelo estado mínimo após receber R$ 1,4 bi do BNDES ? https://t.co/NCLFaOWW4I"
2204,0.0,"[[1, -1]]","Entrevista para o Estadão:
https://t.co/NYYSH2H6I5"
2205,0.0,"[[1, -1]]","Jacinda Ardern, a primeira-ministra da Nova Zelândia, vai tirar licença-maternidade de seis semanas. Durante a campanha, ela criticou os que lhe perguntaram se queria ser mãe. “Serei primeira-ministra e mãe, enquanto Clarke ficará em casa como papai” https://t.co/GHEa5Nl30r"
2206,0.0,"[[1, -1]]",RT @orlandosilva: Hoje a Presidência da República sancionou 2 PLs de minha autoria que visam reconhecer a história de Luís Gama. O advogado…
2207,0.0,"[[1, -1]]","O delegado desconsiderou o depoimento do dono da gráfica, o empresário Francisco Carlos de Souza que negou ter recebido recursos da UTC para quitar divida de campanha do ex-prefeito Fernando Haddad."
2208,0.0,"[[2, -2]]",PM dispersa festa pré-Carnaval em SP com bombas de gás e balas de borracha. As políticas culturais da sendo desmontadas uma a uma. https://t.co/Ei2ZmHWzbs via @folha
2209,0.0,"[[1, -1]]","Depois da fakenews, o fakedata: Banco Mundial admite que manipulou dados sobre o Chile contra o Governo de Bachelet https://t.co/v6rAxhgqav via @elpais_brasil"
2210,0.0,"[[1, -1]]","Entrevista com HA-JOON CHANG - ECONOMISTA DA UNIVERSIDADE DE CAMBRIDGE
 “O Brasil está experimentando uma das maiores desindustrializações da história da economia” | Economia | EL PAÍS https://t.co/8iCTRrh4So"
2211,0.0,"[[1, -1]]","Interessante artigo do Washington Post sobre bitcoin: 
“Bitcoin is teaching libertarians everything they don’t know about economics”
https://t.co/VnkYmN0GJO"
2212,0.0,"[[1, -1]]","Comparar a Islândia com o Brasil de Temer é o mesmo que comparar a BBC com o Estadão.
https://t.co/3PEGxOrX4S https://t.co/s4ozlxlZZt"
2213,0.0,"[[1, -1]]",Noam Chomsky diz que técnicas usadas para influenciar escolhas do consumidor e preferências dos eleitores vão se desenvolver ainda mais https://t.co/hxtK81v2AH
2214,0.0,"[[1, -1]]",Revista Cult entrevista Kenarik Boujikian: ‘A seletividade é um marco da Justiça brasileira’ https://t.co/ZwCeHUS9Zv
2215,0.0,"[[1, -1]]",@alevianbr @Uber_Brasil @ReclameAQUI https://t.co/0mJZgNfgHz
2216,0.0,"[[1, -1]]","Não demorou muito: nova lei na Islândia torna obrigatória igualdade salarial entre homens e mulheres.
https://t.co/qmvgOQrSX9 https://t.co/PnmDOzH5Zk"
2217,0.0,"[[1, -1]]",Jornalismo Raiz: Retrospectiva 2017 – os assuntos que você não viu na mídia brasileira https://t.co/WzzCdBtt6j por @jornalismowando
2218,0.0,"[[1, -1]]","Durante a campanha, Doria prometeu em entrevista gravada que manteria tarifa de ônibus por quatro anos. Ponto para a CBN que registrou e agora cobra a promessa. Folha omite e distorce informação.
https://t.co/sWLKyGCLTN"
2219,0.0,"[[1, -1]]","Piso salarial nacional  dos professores chega a R$ 2.455,35. Só quem conhece a realidade brasileira, sobretudo dos grotões, sabe a dimensão desse legado da nossa gestão no MEC. Em 2018, celebraremos os 10 anos da lei do piso.
 https://t.co/svtwXHHMNh via @UOLEducacao @UOL"
2220,0.0,"[[2, -2]]","Ano mostrou o resultado de décadas de demagogia na área do Direito Penal: artigo do criminalista Fabio  Tofic faz pensar.
https://t.co/kb3RGRp8ut via @ConJur_Oficial"
2221,0.0,"[[1, -1]]",Coluna da Eliane Brum do El País: As mulheres que dizem não. https://t.co/0lhH99Zdds via @elpais_brasil
2222,0.0,"[[1, -1]]","Historiador norueguês demonstra que o iluminismo africano é anterior e mais avançado do que o europeu. Vale a leitura.
https://t.co/7c7ylLTEMN"
2223,0.0,"[[1, -1]]","Coluna do Xico Sá: Treta é a palavra do ano no Brasil.
https://t.co/gftDMntaOG via @elpais_brasil"
2224,0.0,"[[1, -1]]","Albergue para travestis e transexuais vira modelo de inclusão em São Paulo. Parabéns a equipe dos nossos secretários Felipe de Paula e Djamila Ribeiro. 
 https://t.co/o91vnxnLOs"
2225,0.0,"[[1, -1]]","Harvard Medical School: Biking to work linked to reduced risk of heart disease, cancer, and early death - https://t.co/ERLEKzzaLn via @Shareaholic"
2226,0.0,"[[1, -1]]","Há muito editoriais do Estadão perderam credibilidade, mas a celebração pela ""Volta da inspeção veicular"", a ser vetada pelo reviravolteante Doria,  pelas razões que apresentei -  de que não faz sentido a medida numa única cidade  -  instiga a curiosidade.
https://t.co/CLx8GkrIBV"
2227,0.0,"[[1, -1]]","@valterli_guedes @UOLEducacao @UOL Escolho educação frente a qualquer outro gasto, porque educação é investimento!!!"
2228,0.0,"[[1, -1]]","MEC sonega dados do Enem dos Institutos Federais pelo segundo ano consecutivo. Propósito de sucatear a rede federal de universidades e institutos é cada vez mais evidente. Só não vê quem não quer.
https://t.co/Ij7IMrPJpD"
2229,0.0,"[[1, -1]]",O trânsito de São Paulo tem solução? Artigo do maior especialista em mobilidade do país. https://t.co/m2NM7IDK76
2230,0.0,"[[1, -1]]",Mídia tradicional deveria fazer autocrítica sobre militância contra as acertadas e exitosas políticas afirmativas. https://t.co/ZmuOUL1SEH
2231,0.0,"[[1, -1]]","Quem é  Katrín Jakobsdóttir, eleita aos 41 anos a 1ª ministra da Islândia, e por que você vai ouvir falar dela https://t.co/3TxnxKTvrL via @iG"
2232,0.0,"[[1, -1]]","Os passos para a privatização das universidades públicas: UFSC, UFPA e, agora, UFMG.
https://t.co/etEEg4rQ9A"
2233,0.0,"[[1, -1]]","Em análise arguta, mídia tradicional conclui que Temer não passa do fundo do poço (5% de aprovação) e que população ainda não sente os efeitos do crescimento de 0,1% do PIB."
2234,0.0,"[[1, -1]]",Estado Islâmico não assume autoria do MBL após vídeo: ‘Tudo tem limite’ https://t.co/cmEvwuDOPZ via @Sensacionalista
2235,0.0,"[[1, -1]]","Estive hoje na Brazil Opportunities Conference, organizada pelo J.P. Morgan, conversando com investidores sobre as perspectivas para o futuro do Brasil. https://t.co/Aj0yFRPnsP"
2236,0.0,"[[1, -1]]",PSDB termina com o governo mas vão continuar transando quando saírem juntos https://t.co/2w1oAouNl8 via @Sensacionalista
2237,0.0,"[[1, -1]]","Da liberação da maconha ao Código florestal: conheça decisões 'travadas' no STF por pedidos de vista. BBC Brasil  
https://t.co/93ndXjSejP"
2238,0.0,"[[1, -1]]","Escrevi na piauí de junho: “O acesso à tela altera completamente as condições do jogo e os programas de tevê, nessas circunstâncias, se transformavam, um a um, em programas eleitorais.”"
2239,0.0,"[[1, -1]]",Live and let live: Anti-LGBT politician resigns after he's 'caught having sex with a man in his office' https://t.co/k2rwtcKYMV
2240,0.0,"[[1, -1]]","No momento em que o Brasil inteiro discute educação de surdos, Prefeitura de SP fecha central de Libras e surdos ficam sem intérprete https://t.co/qQM7b3uCrQ"
2241,0.0,"[[2, -2]]","Ontem estive no campus da Unifesp em Guarulhos. De todos os 126 campi que fizemos no Reuni, esse foi o mais difícil de entregar. 
Fiquei muito emocionado em ver o campus consolidado, com a juventude enchendo o auditório, discutindo educação e comprometida com o país."
2242,0.0,"[[1, -1]]",Vice-presidente do TCM diz que Prefeitura de SP não envia corretamente dados a auditores https://t.co/EhbX8rGzZO
2243,0.0,"[[1, -1]]","Cooperativas de Cultura contra-atacam Folha de S.Paulo e Gestão Dória, por Rudifran Pompeu - https://t.co/9tfXAx4e5c"
2244,0.0,"[[1, -1]]","Em áudio, nº 2 da Comunicação de Dória diz que vai dificultar acesso a dados e viola Lei de Acesso à Informação -  https://t.co/xwP7GGYjhM"
2245,0.0,"[[2, -2]]",Bom texto de Joel Pinheiro da Fonseca - Surdez faz com que indivíduos formem uma comunidade à parte https://t.co/HekkJCM2TI
2246,0.0,"[[1, -1]]",@fabio_alfredo @mullerjones https://t.co/kpKHv04mEY
2247,0.0,"[[1, -1]]",@fabio_alfredo https://t.co/OLMYjaMuEF
2248,0.0,"[[1, -1]]","Obra viária mais cara de SP, Rodoanel tem alta de 160% e deve custar R$ 26 bi via @UOLNoticias @UOL  https://t.co/6j648dy5bU"
2249,0.0,"[[1, -1]]",ONG Repórteres sem Fronteiras: Mídia no Brasil ainda é controlada por poucos. https://t.co/6aKhihpowD
2250,0.0,"[[1, -1]]","Um prosseguimento da análise que fiz na piauí
https://t.co/4jB7MCcv8F"
2251,0.0,"[[1, -1]]","Entrevista para Deutsche Welle:
https://t.co/NCEkDhfXXa"
2252,0.0,"[[1, -1]]","@GimenezEderson Duplicação da M´Boi Mirim (Luiz Gushiken), LED em todo bairro, Pq. Náutico da Guarapiranga, pte. do Jd. Capela, , 2 Hospitais-Dia Hora-Certa"
2253,0.0,"[[1, -1]]",@wilsompina O IBGE?
2254,0.0,"[[1, -1]]","@wilsompina Segundo o IBGE, desde 2003."
2255,0.0,"[[1, -1]]","Genial
https://t.co/9xncKDw88P"
2256,0.0,"[[1, -1]]","Compartilho com vocês entrevista que dei para o podcast de política do @NexoJornal.
https://t.co/W3MI1yfrOk"
2257,0.0,"[[1, -1]]","Hoje, às 22h15, participo do programa Mariana Godoy Entrevista, na RedeTV!. Participe usando #MarianaGodoyEntrevista."
2258,0.25,"[[3, -2]]","Bolsonaro tabela juros do cheque especial em absurdos 8% ao mês, mas ainda assim não são os bancos que lucram menos; é você que paga a conta em tarifas mais altas, mesmo sem usar o limite!
https://t.co/hInFKUmWUC via @UOLEconomia @UOL"
2259,0.25,"[[2, -1]]",Mano Brown e JottaPê mandaram muito!
2260,0.25,"[[3, -2]]",Parabéns companheira @gleisi pela disposição em liderar o PT por mais um mandato. Coragem é o que não te falta. Grande abraço!!
2261,0.25,"[[2, -1]]","No MEC, traduzimos os oito volumes da obra ""História Geral da África"" da UNESCO para o português. E depois sintetizamos em dois livros. Como prefeito de SP, transformamos aquele material em livro didático, para fazer parte da formação básica dos estudantes da rede municipal. https://t.co/BSRSGAwWQ7"
2262,0.25,"[[2, -1]]","RT @LulaOficial: Obrigado, Pernambuco! Com os amigos @MariliaArraes, @Haddad_Fernando, @senadorhumberto, Renata Campos e @JoaoCampos. 

Fot…"
2263,0.25,"[[2, -1]]","RT @evoespueblo: Después de saquear y tratar de incendiar mi casa en Villa Victoria, grupos vandálicos de los golpistas Mesa y Camacho atra…"
2264,0.25,"[[2, -1]]","Hoje, às 20h, tem a segunda parte da entrevista com @fmei7777 no Painel Haddad. E, às 22h30, vai ao ar no @canalbrasil a entrevista que dei para o @gilbertogil. https://t.co/XiMon7zkug"
2265,0.25,"[[3, -2]]",RT @lauraabcarvalho: Pacote de Guedes elimina a vinculação dos recursos dos royalties do petróleo e do pré-sal ao Fundo Social e às despesa…
2266,0.25,"[[2, -1]]","Hoje, às 20h, entrevisto o cineasta Fernando Meirelles @fmei7777. Nós vamos conversar sobre o atual momento do cinema brasileiro, sobre seus filmes como Cidade de Deus e, principalmente, Dois Papas, que ele recentemente apresentou na Mostra Internacional de Cinema de São Paulo."
2267,0.25,"[[2, -1]]","Minha coluna da semana é sobre a geringonça brasileira, composta por três partes: autoritarismo, fundamentalismo e neoliberalismo. https://t.co/03NDzUWv73"
2268,0.25,"[[2, -1]]","Quando reformulamos integralmente o ENEM para que ele pudesse enfim acabar com o vestibular e permitir a criação do SiSU, muita gente torceu o nariz. Hoje, o acesso da classe trabalhadora à universidade é uma realidade. Prouni e SiSU, duas conquistas do governo Lula!!!
BOM ENEM!!"
2269,0.25,"[[2, -1]]","Lacalle Pou, candidato da direita no Uruguai, tentando se livrar do mau agouro, questionou Bolsonaro por dizer que era o seu favorito para votação. 
https://t.co/Sdz8S2wNRY via @portalmvd"
2270,0.25,"[[2, -1]]","RT @MidiaNINJA: #Chile Um milhão de pessoas nas ruas do Chile, protestando pacificamente por direitos e contra a repressão às manifestações…"
2271,0.25,"[[2, -1]]",RT @HaddadDebochado: É bom que fique gravado na história: o Nordeste tá limpando o óleo do mar no braço
2272,0.25,"[[2, -1]]",RT @KennedyAlencar: Bom dia. Agora a gente sabe por que o presidente disse que Luciano Bivar estava “queimado” e pediu a um apoiador para e…
2273,0.25,"[[2, -1]]","“I love you” - O governo dos EUA, de acordo com uma cópia de uma carta enviada a OCDE, se recusou a endossar a tentativa do Brasil de ingressar na organização, marcando uma reversão após meses de apoio público das principais autoridades.
https://t.co/bQiiNMpiC0 via @bpolitics"
2274,0.25,"[[2, -1]]","RT @limaalef: O público tá pedindo a Anitta

O público: EI, BOLSONARO, VAI TOMAR NO CU 
#AnittaNoMultishow https://t.co/iAOFjFU4fM"
2275,0.25,"[[2, -1]]",RT @HaddadDebochado: Saudade do respeito que a gente já viveu um dia https://t.co/3we0F0HmEp
2276,0.25,"[[2, -1]]","RT @LulaOficial: ""A denúncia é inepta. Não seria preciso ter aguçado senso de justiça, bastando de um pouco de bom senso para perceber que…"
2277,0.25,"[[3, -2]]","E amanhã, caro Dino, vai ao ar a 2ª parte dessa conversa. Foi um enorme prazer entrevistar um político da sua estatura em meio a tanta miséria intelectual. Gosto de quem não precisa apagar a estrela de ninguém para brilhar. https://t.co/a9PA6be16n"
2278,0.25,"[[3, -2]]","RT @Haddad_Fernando: Bolsonaro não gosta de professores:
Bolsas para formação continuada de professores da educação básica terão corte de 5…"
2279,0.25,"[[3, -2]]","Bolsonaro não gosta de professores:
Bolsas para formação continuada de professores da educação básica terão corte de 53,42%. Quanta ignorância!!
https://t.co/pwqYJ9fqTQ"
2280,0.25,"[[2, -1]]","Mensagem sugere que vazamentos eram de iniciativa de promotores e podiam ser facilmente utilizados com fins políticos seletivos.  
“Meus vazamentos objetivam sempre fazer com que pensem que as investigações são inevitáveis e incentivar a colaboração.""
https://t.co/PxQcvEI2va"
2281,0.25,"[[2, -1]]","MPF investiga o “Dia do Fogo”, convocado em um jornal do município de Novo Progresso, no Pará, em que produtores rurais atearam fogo em suas propriedades para dar uma demonstração de apoio a Bolsonaro. 
https://t.co/hE02G9bspG"
2282,0.25,"[[3, -2]]","Após enorme pressão internacional, Bolsonaro sai do twitter e autoriza Forças Armadas em Roraima para combate a incêndios.  https://t.co/pqg3zwI5uA via @UOLNoticias @UOL"
2283,0.25,"[[2, -1]]",RT @brunogagliasso: Quem não tá exausto mentalmente não viveu esse 2019 direito.
2284,0.25,"[[3, -2]]",Força da Nação: Protestos pelo Brasil contra cortes na educação criticam programa Future-se https://t.co/AukOTRGdsp
2285,0.25,"[[2, -1]]","“A presidência de Bolsonaro representa a ameça mais séria para a população Indígena Brasileira desde a Constituição de 1988”, editorial da Lancet, uma das mais prestigiadas revistas científicas do mundo.
https://t.co/GegZ7RFfRt"
2286,0.25,"[[2, -1]]","RT @chico_pinheiro: ""Torturadores não têm ideologia. Torturadores não têm lado.  Torturadores são apenas torturadores. É o tipo humano mais…"
2287,0.25,"[[2, -1]]","Bolsonaro rompe pacto federativo, ofende governadores do Nordeste muito mais bem avaliados do que ele e corta verbas para a região. 
Com nova gestão da Caixa, Nordeste recebe apenas 2,2% dos empréstimos https://t.co/vCEtPOA1yw"
2288,0.25,"[[3, -2]]",@ManuelaDavila tem sido vítima dos golpes mais baixos desde a campanha. Não se curvou. Tenho muito orgulho de ter enfrentado as práticas eleitorais mais repugnantes lado a lado com ela. Seguiremos firmes até derrotar o fascismo. #EuApoioManu
2289,0.25,"[[2, -1]]",RT @TheInterceptBr: “O risco tá bem pago rs”. @deltanmd se encontrou secretamente com banqueiros e grandes investidores a convite da XP Inv…
2290,0.25,"[[3, -2]]","RT @LulaOficial: Lula sobre Moro, Dallagnol, Intercept, hackers e a verdade sobre o que está por trás de sua prisão. ""O Moro está se transf…"
2291,0.25,"[[2, -1]]","O moço é um perigo. Moro não devia ter lista de hackeados, se ação é sigilosa, diz ministro do STF. Moro nunca teve noções básicas de Direito. Violou todas as normas como juiz e já tenta fazê-lo como ministro da Justiça.
https://t.co/CWzvLZf0cL"
2292,0.25,"[[2, -1]]",Valor Econômico - Tão importante quanto a punição dos hackers é a investigação das investigações por eles obtidas - https://t.co/bRHr292kbU
2293,0.25,"[[2, -1]]",RT @ggreenwald: 3) Nada muda as impropriedades de Moro e Deltan. Nossa resposta para todas essas fofocas e distrações hoje será simples: ma…
2294,0.25,"[[3, -2]]","Jornalistas ameaçados por líder do governo;
Lideranças populares presas sem julgamento;
Professores interrogados pela PF previamente a visita do Bolso;
Impe e IBGE desautorizados;
Universidades públicas sem autonomia;
Militares intimidando o Poder Judiciário
Democracia? Acordem!"
2295,0.25,"[[2, -1]]",RT @ggreenwald: O Brasil é um país que precisa desesperadamente mudar sua imagem internacionalmente e atrair turistas. Seus líderes decidir…
2296,0.25,"[[3, -2]]","1)A direção nacional do PT vem construindo alianças com forças da oposição e da sociedade que já nos permitiram atuar em conjunto na defesa da soberania, da educação, da previdência e no debate de medidas contra a crise do desgoverno Bolsonaro que sacrifica nosso povo."
2297,0.25,"[[2, -1]]",@maiconkusterkkk Não vira não. Te garanto.
2298,0.25,"[[2, -1]]","Se os caras trocavam este tipo de mensagem, fico imaginando o que falavam pessoalmente."
2299,0.25,"[[3, -2]]","RT @ggreenwald: Além das motivações políticas impróprias que sempre negou publicamente, observe que Deltan - além da alegria que Lula ficar…"
